# PICKINGLOCASSIGNMENT00008;Description;Tablename;Fieldname (WAMAS);Shortname (xml relevant);Datatype (WAMAS);Length (WAMAS);Decimalplaces (WAMAS);Mandatory;Foreignkey;Documentation;ERP relevant;Fieldname (SAP);Datatype (SAP);Length (SAP);Decimalplaces (SAP)
23;Critical threshold Quantity unit;PickingLocAssignment;replP.critTh.qtyUnit.id;replCritThUnitId;S;5;0;;X; Is part of the unique identification of a quantity unit. ;
24;Critical threshold Percentage;PickingLocAssignment;replP.critTh.perc;replCritThPerc;N;4;0;;;Quantity given as percentage of a whole loading unit value from 1 to 99.;
25;Priority increment for critical replenishment;PickingLocAssignment;replP.critPrioIncrement;replCritPrioIncrement;N;1;0;;;Increment: Number by which the priority of replenishment transport order is increased if a critical threshold is reached.;
26;Disable manual replenishment;PickingLocAssignment;replP.manuReplBlock4Mobile;manuReplBlock4Mobile;B;1;0;;;Defines a block for manual replenishment from the MDE.;
27;Disable automatic replenishment;PickingLocAssignment;replP.blockAutoRepl;blockAutoRepl;B;1;0;;;Defines whether automatic replenishment shall be blocked.Manual replenishment (e.g. triggered by mobile) is not affected by this block.;
28;Inventory threshold for picking Quantity;PickingLocAssignment;invP.pickTh.qty;invPickThQty;D;12;0;;;Absolute quantity.;
29;Inventory threshold for picking Quantity unit kind;PickingLocAssignment;invP.pickTh.qtyUnitKind;invPickThUnitKind;E;5;0;;;Defines if the amount is interpreted as base quantity unit or warehouse quantity unit or other units.;
30;Inventory threshold for picking Quantity unit;PickingLocAssignment;invP.pickTh.qtyUnit.id;invPickThUnitId;S;5;0;;X; Is part of the unique identification of a quantity unit. ;
31;Inventory threshold for picking Percentage;PickingLocAssignment;invP.pickTh.perc;invPickThPerc;N;4;0;;;Quantity given as percentage of a whole loading unit value from 1 to 99.;
32;Inventory threshold for replenishment Quantity;PickingLocAssignment;invP.replTh.qty;invReplThQty;D;12;0;;;Absolute quantity.;
33;Inventory threshold for replenishment Quantity unit kind;PickingLocAssignment;invP.replTh.qtyUnitKind;invReplThUnitKind;E;5;0;;;Defines if the amount is interpreted as base quantity unit or warehouse quantity unit or other units.;
34;Inventory threshold for replenishment Quantity unit;PickingLocAssignment;invP.replTh.qtyUnit.id;invReplThUnitId;S;5;0;;X; Is part of the unique identification of a quantity unit. ;
35;Inventory threshold for replenishment Percentage;PickingLocAssignment;invP.replTh.perc;invReplThPerc;N;4;0;;;Quantity given as percentage of a whole loading unit value from 1 to 99.;
36;Remove whole LU flag;PickingLocAssignment;removeWholeLuFlag;removeWholeLuFlag;B;1;0;;;Defines if the "WholeLu" flag must be removed or not when a new LU gets replenished in this picking location assignment.;
37;Enable negative stock;PickingLocAssignment;enableNegativeStock;enableNegativeStock;B;1;0;;;Defines if creating stock objects with negative amount is allowed during stock posting.;
38;Cross Docking;PickingLocAssignment;cdNo;cdNo;B;1;0;;;Defines if picking location is suitable for stock objects with or without a cross docking number.;
39;Goods owner;PlaGoodsOwner;gow;gow;S;15;0;X;;Other End (gow): Defines Goods owner of picking location assignment.;
40;Stock rating;PlaStockRating;stockRating;stockRating;S;15;0;X;;Local End (assignedPlas): Represents the picking location assigments associated with the stock rating.Other End (stockRating): Defines Stock rating of picking location assignment.;
